500191              ,HMT Ltd. ,10.00,1703,1204.09,1.71,10.14,-239.49,-1.99,0.00,1.65,0.00,1709,2.25,0.59,1709H,3.31,-76.82,-1.45,97.72,93.68,0.00,0.00,19.36,4966.88,41.25,49/31,5169.96,0.00,Auto - Tractors
531266              ,VST Tillers Tr ,10.00,1703,8.64,566.06,695.12,71.75,83.05,15.00,0.00,14.67,1709,175.49,18.70,1709H,356.69,1.11,46.88,24.94,53.98,0.00,16.87,14.28,2302.35,2664.90,2724/1770,2265.76,29.60,Auto - Tractors
500008              ,Amara Raja Batt. ,1.00,1703,17.08,151.81,5317.15,478.49,28.01,4.25,0.03,18.45,1709,1427.50,127.22,1709H,2924.95,9.69,227.07,-14.94,52.06,0.00,29.82,63.04,14652.30,857.80,955/665,14550.39,33.41,Auto Ancl - Batteries
500086              ,Exide Inds.*,1.00,1703,85.00,58.40,7628.38,693.64,8.16,2.40,0.03,13.97,1709,2371.32,135.52,1709H,4474.20,13.55,324.52,-14.00,45.99,0.00,32.09,117.79,19010.25,223.65,250/179,19160.91,29.67,Auto Ancl - Batteries
                    ,Goldstar Power ,10.00,1703,10.70,19.52,54.81,0.91,0.85,0.00,1.06,4.36,    ,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.63,42.65,43/25,57.16,0.00,Auto Ancl - Batteries
517271              ,HBL Power Systems Lt ,1.00,1703,27.72,26.67,1407.22,35.61,1.28,0.25,0.62,4.81,1709,442.07,10.93,1709H,764.47,7.90,18.42,24.20,56.35,0.00,26.50,32.19,1962.54,70.80,76/39,2395.96,51.21,Auto Ancl - Batteries
504180              ,Standard Batteri ,1.00,1703,0.52,9.74,0.24,-0.05,-0.10,0.00,0.00,0.00,1709,0.00,-0.07,1709H,0.00,-5.01,0.20,447.07,40.61,0.00,26.85,5.52,4.25,8.21,9/4,0.20,0.00,Auto Ancl - Batteries
509635              ,Hind. Composites*,5.00,1703,7.38,414.79,166.18,24.89,16.85,0.13,0.01,4.06,1709,45.67,3.58,1709H,87.66,-8.36,7.24,-68.83,74.97,0.00,0.03,17.05,802.25,543.20,803/450,801.49,30.19,Auto Ancl - Dr. Trans & Steer - Clutch
505075              ,Setco Automotive ,2.00,1703,26.72,15.98,510.82,19.20,1.44,0.65,1.06,7.96,1709,134.65,13.76,1709H,203.31,-5.98,1.87,-60.96,63.53,56.09,0.20,21.39,929.83,69.60,74/33,1149.87,57.12,Auto Ancl - Dr. Trans & Steer - Clutch
505010              ,Automotive Axles ,10.00,1703,15.11,248.66,1146.84,48.58,32.15,8.00,0.00,12.92,1709,349.64,20.45,1709H,642.37,24.26,33.34,60.46,71.03,0.00,13.38,15.39,2573.27,1702.80,1770/618,2538.21,42.09,Auto Ancl - Dr. Trans & Steer - Others
