522004,Batliboi Ltd. ,
532930,BGR Energy Systems ,
522105,Birla Precision Tech ,
522251,Cenlub Industrie ,
537326,Chemtech Industrial ,
533272,Commercial Engineers ,
533167,Coromandel Engg.*,
530643,Eco Recycling ,
526608,Electrotherm (In ,
522027,EMA India Ltd.*,
526614,Expo Gas Contain ,
522017,Fluidomat ,
505250,G G Dandekar Machine ,
540614,G G Engineering ,
539479,GTV Engineering ,
513337,Guj. Toolroom Lt ,
539854,Halder Venture ,
505720,Hercules Hoists ,
517080,High Ground Enterpri ,
509627,Hind. Dorr Olive ,
531661,Hittco Tools Ltd. ,
541353,Innovators Facade Sy ,
500214,Ion Exchange (India) ,
522183,ITL Industries ,
522245,IykotHitechToolroom ,
505212,Jainex Aamcol ,
505890,Kennametal India ,
505299,Kulkarni Power T ,
540115,L&T Technology Serv*,
505693,La Tim Metal & Ind ,
526604,Lippi Systems Li ,
532740,Lokesh Machines ,
539227,Loyal Equipments Ltd ,
505320,Lynx Machinery & ,
505324,Manugraph India Ltd. ,
523792,Mazda Ltd. ,
532629,McNally Bharat E ,
540519,Meera Industries ,
540150,Mewar Hi-Tech Engine ,
522036,Miven Machine Tools*,
504882,National Standard (I ,
517417,Patels Airtemp ,
539333,Pennar Engineered Bu ,
504132,Permanent Mag. ,
530381,Petron Engineeri ,
513519,Pitti Engineering ,
526043,Polymechplast Ma ,
500540,PremierLtd. ,
539359,Pritika Auto Ind. ,
539006,PTC Industries ,
522257,Rajoo Engineers ,
500360,Rapicut Carbides ,
537840,Raunaq EPC Intl. ,
526861,Rishi Laser Ltd. ,
540642,Salasar Techno Engin ,
531944,Servoteach Industrie ,
513709,Shilp Gravures L ,
541112,Shreeshay Engineers ,
523606,Sika Interplant ,
538562,Skipper Ltd. ,
500394,Solid Carbide To ,
522152,Solitaire Machin ,
541228,Taylormade Renewable ,
500411,Thermax*,
531972,Trident Tools Ltd. ,
522014,United Drilling Tool ,
522091,United Van Der ,
533269,Va Tech Wabag Ltd.*,
512229,Veritas (India) Ltd. ,
531663,Yuvraaj Hygiene Prod ,
532762,Action Construction ,
531681,Amradeep Industries ,
500028,ATV Projects ,
507944,Bajaj Steel Ind. ,
500048,BEML Ltd. ,
541143,Bharat Dynamics ,
500103,Bharat Heavy Ele*,
505690,Brady & Morris E ,
522292,Chandni Textiles Eng ,
500147,CMI FPE Ltd.*,
522001,Cranex Ltd ,
500068,Disa India Ltd.*,
523708,Eimco Elecon Ind ,
505700,Elecon Engg. ,
505255,GMM Pfaudler Ltd*,
522217,Gujarat Apollo Indus ,
541154,Hindustan Aeronautic ,
509692,Indian Card Clot ,
539083,Inox Wind Ltd. ,
505358,Integra Engineering ,
505737,Intl. Combustion ,
533033,ISGEC Heavy Eng*,
505750,Jost's Engg. ,
524109,Kabra Extrusion ,
522101,Kilburn Engg. ,
505302,Lakshmi Auto Lm. ,
500252,Lakshmi Machines ,
522205,Praj Industries*,
522042,S M Energy Teknik ,
530073,Sanghvi Movers L*,
505650,Skyline Millars ,
513575,Sterling Powergensys ,
504959,Stovec Indus. ,
532667,Suzlon Energy Ltd. ,
533281,Techno Electric & En ,
533326,Texmaco Rail & Engin ,
532966,Titagarh Wagons Ltd. ,
505854,TRF Ltd*,
522267,Veejay Lakshmi E ,
507410,Walchandnagar*,
522029,Windsor Machines ,
500480,Cummins India Lt*,
501455,Greaves Cotton*,
500243,Kirloskar Industries*,
533293,Kirloskar Oil Engine*,
500407,Swaraj Engines*,
531925,52 Weeks Ent. ,
530093,ACE Edutrend ,
539056,AdlabsEntertainment ,
532380,Baba Arts ,
532507,BAG Films & Media ,
532382,Balaji Telefilms Ltd ,
531420,BMB Music & Magnetic ,
535142,Channel Nine Enterta ,
532807,Cineline India ,
532324,Cinevista L ,
538786,Citizen Infoline ,
512018,CNI Research Ltd. ,
532392,Creative Eye ,
532640,Cyber Media (India) ,
533137,Den Networks Ltd. ,
540151,Diksat Transworld L ,
540789,Diligent Media Corp*,
532839,Dish TV India Ltd. ,
533176,DQ Entertainment (In ,
526483,Eduexel Infotainment ,
538684,Encash Entertainment ,
532700,Entertainment Networ ,
533261,Eros International M ,
537707,ETT L ,
523277,G V Films ,
506186,Galaxy Entertainment ,
541703,Ganesh Films India ,
590126,Gradiente Infotainme*,
540602,GTPL Hathway ,
509073,Hathway Bhawani Cabl ,
533162,Hathway Cable & Data ,
532706,Inox Leisure*,
531337,Iris Mediaworks ,
532033,Jain Studios Ltd ,
511092,JMD Ventures L ,
534623,Jupiter Infomedia Lt ,
531692,Khyati Multimedi ,
539910,Kome-on Communic ,
532081,KSS L ,
532275,Landmarc Leisure ,
512048,Luharuka Media & Inf ,
512267,Media Matrix Worldwi ,
540023,Millitoons Entertain ,
532357,Mukta Arts Ltd. ,
540366,Music Broadcast*,
532529,NDTV ,
532416,Next Mediaworks ,
531465,Nouveau Global Vent. ,
531996,Odyssey Corporation ,
535647,Onesource Techmedia*,
539015,Ortel Communications ,
539352,P B Films ,
532350,Padmalaya Tele ,
500329,Pentamedia Graph ,
521062,Perfect-Octave Media*,
532355,Picturehouse Media ,
532011,Pooja Entertainment ,
509077,Pressman Advertising ,
532748,Prime Focus ,
532387,Pritish Nandy Comm. ,
540159,Purple Entertainment ,
532689,PVR Ltd. ,
590070,Radaan Mediaworks(I) ,
532826,Raj Television Netwo ,
531583,Rap Media ,
530053,Real News & Views ,
540081,SAB Events & Governa ,
540821,Sadhna Broadcast ,
532092,Sagar Productions ,
503691,Sahara One Media & E ,
531898,Sanguine Media ,
532163,Saregama India Ltd. ,
533268,Sea TV Network Ltd. ,
512499,Shalimar Productions ,
538685,Shemaroo Entertainme ,
532795,SITI Networks ,
532025,Sowbhagya Media Ltd. ,
540084,Spicy Entertainment ,
530943,Sri Adhikari Bro ,
532733,Sun TV Network Ltd. ,
780008,Supernova Advt. ,
539310,Think Ink Studio ,
532375,Tips Industries ,
531712,Trilogic Digital M ,
532515,TV Today Network Ltd ,
540083,TV Vision ,
532800,TV18 Broadcast ,
539141,UFO Moviez India Ltd*,
532035,Unistar Multimedia ,
532378,Universal Arts Ltd. ,
526441,Vision Cinemas L ,
531668,Vision Corporation ,
505537,Zee Entertainment En*,
532794,Zee Media Corp*,
540750,Indian Energy Exchan ,
534091,MCX*,
504704,GKW L ,
506079,Lakshmi Precn.Sc ,
507998,Simmonds Marshal ,
530759,Sterling Tools L ,
532656,Facor Alloys Ltd. ,
500141,Ferro Alloys ,
513536,Gujarat Natural Res ,
532614,Impex Ferro Tech Ltd ,
522165,Indsil Hydro Power a ,
590078,Maithan Alloys Ltd. ,
532990,Metkore Alloys & Ind ,
532362,Nagpur Power ,
532731,Rohit Ferro-Tech ,
539252,Shyam Century Ferro ,
513005,VBC Ferro Allo ,
524687,Basant Agro Tech ,
531862,Bharat Agri Fert & R ,
500085,Chambal Fertilis ,
506395,Coromandel Internati*,
500645,Deepak Fertilisers ,
506405,Dharamsi Morar. ,
590024,Fertilisers & Ch ,
500690,GSFC ,
500670,Gujarat Narmada Vall ,
539175,Indra Industries ,
507794,Khaitan Chemical ,
590134,Madras Fertilize ,
530011,Mangalore Chem. ,
539917,Nagarjuna Fertilizer*,
523630,National Fertilizers ,
524037,Rama Phosphates ,
524230,Rashtriya Chemicals ,
506906,Saptak Chem And Busi ,
530433,Shiva Global Agro ,
590030,SPIC ,
524204,Teesta Agro Indu ,
534742,Zuari Agro Chemicals ,
540776,5Paisa Capital*,
538351,A F Enterprises*,
532057,Abhinav Capital Serv ,
538952,Abhinav Leasing ,
511756,Abirami Financia ,
538570,Achal Investments ,
539391,Acme Resources ,
511706,Action Financial ,
511359,Ad-Manum Finance ,
532056,Adinath Exim Res*,
540691,Aditya Birla Capital ,
532974,Aditya Birla Money L*,
539773,Advik Capital ,
511692,Ajcon Global Service ,
530499,AK Capital Services ,
538778,Akashdeep Metal Ind. ,
535916,Alacrity Securities ,
531082,Alankit ,
511463,Alexander Stamps ,
531156,Alfavision Over ,
532166,Alka Securities ,
531400,Almondz Global Secur ,
538423,Alps Motor Finance ,
538465,Amarnath Securities ,
531252,Aneri Fincap ,
531878,Anjani Finance Ltd. ,
531519,Ankush Finstock ,
539697,Anubhav Industrial ,
541133,Apex Home Finance ,
512437,Apollo Finvest ,
539545,Apoorva Leasing Fina ,
500014,Apple Finance Lt ,
512344,Aravali Securiti ,
540135,ARC Finance ,
511605,Arihant Capital ,
531017,Arihants Securit*,
531179,Arman Financial Serv ,
538556,Arman Holdings Ltd. ,
537069,Arnold Holdings ,
531560,Aroma Enterprises ,
538716,Aryaman Capital Mark ,
530245,Aryaman Financia ,
540024,Ashari Agencies ,
512247,Ashirwad Capital ,
530723,Asit C Mehta Financi ,
530187,Atharv Enterprises ,
540611,Au Small Finance Ban ,
509009,Ausom Enterprise ,
539177,Authum Investment ,
531310,Available Finance Lt ,
511589,Avonmore Capital ,
505506,Axon Ventures ,
523019,B N Rathi Securities*,
536965,B P Capital Ltd. ,
511724,Baid Leasing and ,
500034,Bajaj Finance L ,
532978,Bajaj Finserv Ltd.*,
500490,Bajaj Holdings & Inv*,
532485,Balmer Lawrie Invest ,
531591,Bampsl Securitie ,
509053,Banas Finance Lt ,
539621,BCL Enterprises ,
539546,Beekay Niryat ,
533095,Bengal & Assam Compa ,
531340,Bervin Investmen ,
531582,Beryl Securities ,
533303,BF Investment Ltd. ,
511501,Bharat Bhushan Fin.*,
533228,Bharat Financial Inc ,
512332,Birla Capital & Fin ,
532290,BLB Ltd. ,
531936,Blue Chip India ,
508939,Blue Circle Serv ,
539637,Blueblood Ventures L ,
531713,Bluechip Stockspin L ,
500069,BNK Capital Mark*,
539274,Boston Leasing ,
530249,Bridge Securitie ,
532113,Brijlaxmi Leasin ,
539434,Brilliant Portfolios ,
539873,Bronze Trading ,
540006,Bullish Bonds & Hold ,
539335,Callista Industries ,
539198,Capfin India ,
532938,Capital First ,
530879,Capital India Fin ,
538476,Capital Trade Links ,
511505,Capital Trust Lt ,
531595,Capri Global Capital*,
530789,CeejayFinance ,
501150,Centrum Capital*,
511710,CFSL L ,
531327,Charms Ind. Ltd ,
511696,Chartered Capita ,
531358,Choice Internati ,
511742,Chokhani Securit ,
511243,Cholamandalam Invest ,
530829,CIL Securities L ,
531235,Citi Port Financ ,
538433,Classic Global Fin ,
530839,CLIO Infotech ,
534691,Comfort Commotrade L ,
535267,Comfort Fincap ,
531216,Comfort Intech ,
539266,Concrete Credit Ltd. ,
500226,Consolidated Finvest ,
531067,Contil India Ltd. ,
539131,Crescent Leasing ,
530067,CSL Finance ,
501148,Dalal Street Inv ,
539770,Darjeeling Ropeway ,
530171,Daulat Securitie ,
530393,DB (International) ,
511611,DCM Financial ,
539190,Decillion Finance ,
531585,Devine Impex Ltd. ,
530765,Devki Leasing & ,
503637,Dhanleela Investment ,
538446,Dhanuka Commercial ,
540268,Dhanvarsha Finvest ,
511451,Dharani Finance ,
533336,Dhunseri Investments*,
540811,Diggi Multitrade ,
531153,Diligent Industries ,
505526,Dolat Investment ,
530779,Dynamic Portfoli ,
541053,East India Sec ,
511074,Easy Fincorp Ltd. ,
538708,Econo Trade (India) ,
532922,Edelweiss Fin. Ser ,
531278,Elixir Capital ,
538882,Emerald Leasing Fin ,
532737,Emkay Global Financi*,
512441,Enbee Trade & Fi ,
539844,Equitas Holdings Ltd*,
531502,Esaar (India) Li ,
540455,Escorp Asset Manage ,
511716,Escorts Finance ,
533149,Essar Securities ,
530571,Explicit Finance ,
508954,Finkurve Financial S ,
511122,First Custodian ,
536751,Five X Tradecom ,
532518,Florence Investech ,
534757,Focus Industrial Res ,
539839,Franklin Leasing & F ,
533213,Frontline Securi ,
523113,Futuristic Sec. ,
534063,Futuristic Solutions ,
538881,Galada Finance ,
540647,Ganges Securities ,
512443,Ganon Products ,
512493,Garnet International ,
538319,GCM Capital Advisors ,
535917,GCM Commodity & Deri ,
530389,Geefcee Finance ,
539486,Geetanjali Credit ,
531137,Gemstone Invest ,
532285,Geojit Financial*,
538788,Gilada Finance & ,
531758,GK Consultants ,
531199,Glance Finance L ,
530263,Global Capital Mark ,
531463,Global Infratech & F ,
531479,Global Land Masters ,
538787,Goenka Business ,
531600,Gogia Capital Servic ,
505576,Goldcrest Corp ,
539853,Golden Capital Serv ,
530579,Golden Goenka Fin ,
538180,Goldline Intl. ,
531360,Golechha Global ,
530709,Gowra Leasing & ,
531737,Greencrest Financial ,
511543,GSB Finance Lt ,
530469,GSL Securities ,
511441,Guj. Credit ,
531341,Guj. Investa ,
500174,Guj. Leasing Fin*,
530055,Harmony Capital*,
532855,Haryana Capfin Ltd. ,
531387,Hasti Finance Li ,
508956,HB Leasing ,
532216,HB Stockholding ,
539224,HCKK Ventures ,
500189,Hinduja Ventures ,
541179,ICICI Securities ,
532636,IIFL Holdings*,
514238,Ikab Securities ,
511208,IL&FS Investment Man ,
511628,IM+ Capitals ,
531672,Inani Securities ,
501295,Ind. Inv Trust ,
511473,Indbank Merchant ,
531505,Indergiri Financ ,
511355,India Cements Capita ,
535667,India Finsec Ltd. ,
500202,India Lease ,
535789,Indiabulls Housing F ,
532960,Indiabulls Ventures ,
501700,IndiaNivesh ,
532745,Inditrade Capital*,
501298,Indl.&Prud.Invst*,
530747,Indo Asia Finance ,
526887,Indo Credit Capi ,
533676,Indo Thai Securities ,
541336,Indostar Capital Fin ,
531841,Indus Finance ,
533315,Innovassynth Investm ,
526871,Intec Capital ,
531314,Integra Capital ,
539149,Integrated Capital*,
500212,IntegratedFinSer ,
534732,Intellivate Cap. Adv ,
506134,Intellivate Capital ,
511391,Inter Globe Fin. ,
539692,Interactive Fin. ,
539938,Intercontinental Lea ,
533506,Inventure Growth & S ,
540526,IRB InvIT Fund*,
526859,ISF Ltd. ,
511609,ISL Consulting ,
538422,Jackson Investments ,
530601,Jagsonpal Financ ,
531550,Jhaveri Credits ,
530405,Jindal Capital L ,
539947,Jindal Leasefin ,
536773,Jindal Poly Investme ,
523062,JJ Finance Corporat ,
523405,JM Financial Ltd.*,
531861,Joindre Capital ,
530985,JPT Securities ,
532642,JSW Holdings*,
503669,K K Fincorp ,
511728,K Z Leasing & Financ ,
533302,Kalyani Investment*,
532468,Kama Holdings Ltd. ,
539679,Kapil Raj Finance ,
538928,Karnavati Finance Lt ,
501151,Kartik Investments ,
530357,KBS India L ,
530701,KDJ Holidayscapes ,
507948,Key Corp Ltd. ,
512597,Keynote Corporat ,
531612,KGN Industries Ltd. ,
531892,Khandwala Securi ,
507946,Kiduja India Ltd. ,
535566,KIFS Financial Serv ,
537750,Kiran Vyapar ,
532304,KJMC Corporate Advi ,
530235,KJMC Financial Serv. ,
530771,KLG Capital Serv ,
511138,Kothari World Fin. ,
530139,Kreon Financial Serv ,
539384,Krishna Capital ,
531206,Kwality Credit & ,
533519,L&T Finance Holdings*,
540026,Ladam Affordable ,
530577,Ladderup Finance ,
531288,Lead Financial S ,
540360,Leading Leasing Fin ,
511593,Libord Finance Ltd. ,
531027,Libord Securities ,
539927,Likhami Consulting ,
507912,LKP Finance Ltd. ,
540192,LKP Securities ,
590082,Lohia Securities Ltd ,
526935,M B Parikh Finstocks ,
532720,M&M Fin.Services*,
511000,Madhusudan Secur ,
524000,Magma Fincorp Ltd.*,
523384,Maha Rashtra Ape ,
531515,Mahan Industries ,
530441,Mahanivesh (Ind) ,
505523,Maharashtra Corp ,
531213,Manappuram Finance*,
505850,Mangal Credit & Fin ,
537800,Mangalam Industrial ,
511758,Mansi Finance ,
500206,Margo Finance ,
526891,Market Creators ,
540749,Mas Financial Servic ,
511768,Master Trust Ltd. ,
511688,Mathew Easow Res ,
500271,Max Financial Servic ,
539981,Max India ,
539940,Max Ventures and Ind ,
532852,McDowell Holdings Lt ,
538834,Meenakshi Enterprise ,
531176,Mefcom Capital M ,
531417,Mega Corporation ,
511377,Mehta Integrated ,
511738,Mehta Securities ,
538942,Mercantile Ventures ,
526251,Mid East Portfol ,
511018,Milgrey Finance ,
532164,Minolta Finance ,
509760,Modern Shares & Stoc*,
537092,Modex Internatio ,
511551,Monarch Networth Cap ,
535910,Money Masters Leasin ,
505343,Monotype India ,
530167,Moongipa Capital ,
539199,Moongipa Securities ,
511549,Morarka Finance ,
526237,Morgan Ventures Ltd. ,
532892,Motilal Oswal Financ ,
501343,Motor & General ,
500450,MPIL Corporation*,
531919,Mudit Finlease L ,
530341,Mukesh Babu Fina ,
504356,Multipurpose Trading ,
531821,Munoth Financial ,
511766,Muthoot Capital ,
533398,Muthoot Finance ,
512279,N2N Technologies ,
532895,Nagreeka Capital & I ,
532952,Nahar Capital & Fina ,
531212,Nalin Lease Fina*,
532256,Nalwa Sons Investmen ,
538395,Nam Securities ,
540204,Narendra Investments ,
539595,Natco Economicals ,
539521,Navigant Corporate A ,
538668,Naysaa Securities ,
531452,NCC Finance Limi ,
530557,NCL Research ,
511535,NDA Securities ,
539016,Neil Industries*,
532798,Network 18 Media & I*,
523209,Nicco Uco Allian ,
531272,Nikki Global Fin ,
539311,Nishtha Fin. & Inv. ,
512381,Nivedita Mer&Fin ,
538772,Niyogin Fintech ,
530127,NPR Finance Limi ,
512489,Oasis Securities ,
533632,Onelife Capital Adv ,
530805,Onesource Ideas ,
540386,Ontic Finserve ,
531254,Optimus Finance ,
531512,Orient Tradelink ,
501179,Oscar Investment ,
500317,Oswal Agro Mills ,
500143,P H Capital Ltd. ,
523862,Pacheli Indl. Fin ,
532900,Paisalo Digital L ,
540648,Palash Securities ,
511525,Pan India Corporatio ,
538860,Panafic Industrials ,
506122,Pankaj Piyush Trade ,
531255,Paragon Finance ,
538646,Parnami Credits Ltd. ,
511702,Parsharti Invest ,
511734,Pasupati Fincap ,
535658,Pawansut Holdings ,
531352,Peeti Securities ,
539883,Pilani Investmen ,
507864,Pioneer Investco ,
534060,PMC Fincorp ,
532366,PNB Gilts Ltd. ,
512481,Polytex India Lt ,
500337,Prime Securities ,
531688,Prithvi Exchange ,
511557,Pro Fin Capital Serv ,
512105,Proaim Enterprises ,
540703,Provestment Services ,
505502,PS IT Infrastructure ,
533344,PTC India Financial ,
538647,Purshottam Investofi ,
539962,Quest Financial Ser. ,
539090,Rajputana Investment ,
538540,Ramchandra Leasing ,
530925,Ramsons Projects ,
505800,Rane Holdings Ltd.*,
501351,Rapid Investment ,
538611,Real Touch Finance ,
531033,Regal Enter.&Con. ,
540175,Regency Investments ,
511585,Regency Trust Lt ,
500111,Reliance Capital ,
540767,Reliance NipLifeAML ,
532915,Religare Enterprises ,
531324,Roselabs Finance ,
512047,Royal India Corp ,
511626,RR Financial Consult ,
539875,RSD Finance ,
530289,S P Capital Financin ,
536710,S R G Securities Fin ,
540132,Sabrimala Industries ,
531448,Safal Securities ,
539660,Sahyog Multibase ,
538557,Sai Baba Investment ,
530265,Sainik Finance & Ind ,
511066,Sakthi Finance ,
530025,Samyak International ,
534618,Sangam Renewables ,
540822,Santosh Industries ,
531781,Sapan Chemicals ,
512020,Saras.Commercial ,
530993,Sarthak Global Ltd. ,
506313,Sashwat Technocrats ,
533259,Sastasundar Ventures ,
539404,Satin Creditcare ,
536592,Satkar Finlease ,
531160,Saumya Capital ,
539218,Saumya Consultants ,
511577,Savani Financial ,
538857,Scintilla Commercial ,
530867,SFL International ,
511754,Shalibhadra Fin. ,
512393,Shardul Securities L ,
540725,Share India Securiti ,
538212,Sharp Investments ,
539593,Shivansh Finserve ,
539833,Shivom Inv.&Consult ,
541358,Shree Worstex ,
532007,Shreevatsaa Fina ,
538897,Shri Niwas Leasing ,
531359,Shriram A M C ,
532498,Shriram City Uni ,
511218,Shriram Trans.Fi ,
505515,Shyamkamal Inves ,
530907,SI Capital & Fin ,
530439,Siddha Ventures Ltd. ,
521194,SIL Investments Ltd. ,
532029,Sindhu Trade Links ,
512589,Sita Enterprises ,
531169,SKP Securities ,
539494,Smart Finsec L ,
532419,Smartlink Holdings*,
508905,SMIFS Capital Ma ,
511571,Som Datt Finance ,
538943,Sonal Mercantile ,
538891,South India Projects ,
540211,Sparkling (India) ,
540570,Spring Fields Infra ,
538402,SPS Finquest ,
523756,SREI Infrastructure ,
539217,Srestha Finvest ,
536799,SRS Finance Ltd. ,
539026,SSPN Finance L ,
531723,Stampede Capital ,
511700,Standard Capital ,
506105,Stanrose Mafatla*,
533316,STEL Holdings ,
536738,Stellar Capital Serv ,
531509,Step Two Corporation ,
538714,Suchitra Fin & Trade ,
511654,Sugal & Damani Share ,
508969,Sulabh Eng.&Ser. ,
530419,Sumedha Fiscal S ,
530445,Sumeru Industries Lt ,
533306,Summit Securities ,
531752,Sun Techno Overseas ,
590071,Sundaram Finance ,
531433,Sungold Capital ,
540168,Supra Pacific Manage ,
530677,Supreme Holdings ,
503624,Svaraj Trd & Age ,
503659,SW Investments ,
530585,Swastika Investmart ,
539278,Symbiox Investment ,
526506,Systematix Corpo ,
533170,Tamboli Capital*,
501301,Tata Investment*,
532284,TCFC Finance Ltd ,
501242,TCI Finance*,
509945,Thacker & Compan ,
530023,The Investment Trust ,
538464,Thirani Projects ,
531652,Thirdwave Financ ,
504973,TI Financial Holding*,
511559,Times Guaranty ,
530045,Titan Securities ,
531644,Tokyo Finance Li ,
538607,Toyam Industries ,
532410,Transcorp Inter ,
532812,Transwarranty Financ ,
511730,TRC Financial Se ,
531568,Tridev Infraestates ,
531658,Trijal Industries ,
534755,Trio Mercantile & Tr ,
538597,TTI Enterprise Ltd. ,
540762,Tube Investments*,
526921,Twentyfirst Cent*,
539874,Ujjivan Financial ,
531091,United Credit Li ,
507808,United Leasing & Ind ,
531963,Universal Credit & S ,
511764,Upasana Finance ,
531390,Upsurge Investme ,
511507,Ushakiran Financ ,
511110,V B Desai Finan. ,
532320,Vaarad Ventures ,
538918,Vani Commercials ,
530109,Vantage Corp.Ser ,
500439,Vardhman Holdings ,
511493,VCK Capital Ma ,
531950,Vertex Securitie ,
538732,Vibrant Global Capit ,
537820,Viji Finance ,
531025,Visagar Financial ,
538565,Vistar Amar*,
511333,VLS Finance L ,
509038,Voltaire Leasing & F ,
501370,Walchand Peoplefirst ,
511147,Wall Street Fina ,
532053,Wallfort Financi ,
511690,Warner Multimedia Lt ,
533452,Weizmann Forex*,
533252,WelspunInvestments ,
519214,Williamson Finan ,
519224,Williamson Magor ,
511012,Yamini Investments ,
511601,Yash Man.&Satlt. ,
508900,Zenith Capitals ,
532215,Axis Bank Ltd.*,
541153,Bandhan Bank*,
532210,City Union Bank ,
532772,DCB Bank ,
532180,Dhanlaxmi Bank ,
500469,Federal Bank ,
500180,HDFC Bank*,
532174,ICICI Bank*,
539437,IDFC Bank*,
532187,IndusInd Bank ,
532209,Jammu & Kashmir Bank*,
532652,Karnataka Bank ,
590003,Karur Vysya Bank*,
500247,Kotak Mahindra Bank*,
534690,Lakshmi Vilas Ba*,
540065,RBL Bank*,
532218,South Indian Ban*,
580001,Standard Chartered P ,
532648,YES Bank Ltd.*,
532480,Allahabad Bank ,
532418,Andhra Bank ,
532134,Bank of Baroda*,
532149,Bank of India ,
532525,Bank of Maharash*,
532483,Canara Bank ,
532885,Central Bank*,
532179,Corporation Bank*,
532121,Dena Bank*,
500116,IDBI Bank Ltd.*,
532814,Indian Bank*,
532388,Indian Overseas*,
500315,Oriental Bank of*,
533295,Punj. & Sind Ban ,
532461,Punj. NationlBak ,
500112,SBI*,
532276,Syndicate Bank*,
532505,UCO Bank*,
532477,Union Bank of In ,
533171,United Bank of I ,
532401,Vijaya Bank*,
539017,Akme Star Housing ,
511196,Can Fin Homes ,
531556,Coral India Finance ,
511413,Crest Ventures ,
511072,Dewan Housing ,
511676,GIC Housing Fi*,
511288,GRUH Finance Li ,
500010,HDFC*,
523465,Ind Bank Housing ,
530979,India Home Loan ,
500253,LIC Housing Fi ,
511740,Mehta Housing Fi ,
511176,Parshwanath Corp ,
540173,PNB Housing Finance ,
540709,Reliance Home Fin ,
535322,Repco Home Finance L ,
511533,Sahara Housingfina C ,
534680,SRG Housing Finance ,
531650,Vax Housing Fin. ,
540777,HDFC Standard Life ,
540133,ICICI Pru Life*,
540719,SBI Life Insurance ,
540716,ICICI Lombard Gen.*,
540769,The New India Assur ,
540755,General Ins. Corp. ,
532160,Guj. State Finan ,
540530,HUDCO ,
532659,IDFC L ,
500106,IFCI Ltd. ,
532810,Power Finance Co ,
532955,Rural Electrific ,
526650,Tourism Finance*,
532854,Nitin Fire Protectio ,
523650,Redex Protech ,
538858,CamsonBioTechnology ,
526445,Indrayani Biote. ,
531832,Nagarjuna Agrite ,
519560,Neha Internation ,
532803,Pochiraju Industries ,
523164,SIP Industries ,
519183,ADF Foods Ltd. ,
507525,Amrit Corp. Ltd. ,
511153,Anjani Foods ,
540692,Apex Frozen Foods ,
519295,Bambino Agro Ind ,
500825,Britannia Ind.*,
519475,Chordia Food Product ,
540681,Chothani L ,
519588,DFM Foods Limi*,
523672,Flex Foods ,
507552,Foods & Inns ,
500676,GlaxoSmithKlineConsu*,
540743,Godrej Agrovet L*,
538542,Goldcoin Health ,
531531,Hatsun Agro Prod ,
519552,Heritage Foods ,
526899,Himalaya Food Inter ,
519126,Hind. Food ,
540850,Jhandewalas Foods ,
539225,Jiya Eco Products Lt ,
533155,Jubilant Foodworks L ,
519415,KMG Milk Food ,
500458,Kore Foods ,
507474,Kothari Ferment. ,
507598,Kovilpatti Lakshmi*,
531882,Kwality ,
523475,Lotus Chocolate ,
519612,Mahaan Foods Lim ,
541352,Megastar Foods ,
507621,Milk Food ,
519287,Modern Dairies ,
541418,Nakoda Group Of Ind ,
500790,Nestle India ,
517554,NHC Foods ,
531598,Nimbus Foods Industr ,
540405,Oceanic Foods ,
530741,Ovobel Foods Ltd ,
539889,Parag Milk Foods ,
539351,Prabhat Dairy ,
540724,Prataap Snacks ,
507300,Ravalgaon Sugar ,
530617,Sampre Nutrition ,
519238,Saptarishi Agro ,
540728,Sayaji Industries ,
526081,SC Agrotech Ltd. ,
519031,Shah Foods Ltd. ,
540757,Sheetal Cool Product ,
538520,Shivamshree Business ,
532961,Sita Shree Food Prod ,
532143,SKM Egg Produc ,
531982,Spectrum Foods ,
524542,Sukhjit Starch & ,
530953,Sunil Agro Foods ,
530735,Super Bakers (India) ,
540332,Tanvi Foods (India) ,
519285,Tarai Foods Limi ,
519091,Tasty Bite*,
540955,Tasty Dairy Speciali ,
524582,Tirupati Starch ,
519367,Transglobe Foods ,
531716,Tricom Fruit Product ,
500231,Umang Dairies Ltd. ,
526113,Uniroyal Marine ,
524408,Universal Starch ,
532765,Usher Agro Ltd. ,
519152,Vadilal Enterprises ,
519156,Vadilal Indus. ,
531518,Vikas Proppant & Gra ,
539113,Paul Merchants ,
513117,Amforge Inds. ,
500493,Bharat Forge*,
532847,Hilton Metal Forging ,
513509,Kalyani Forge*,
533007,LGB Forge Ltd. ,
522241,M M Forgings Ltd. ,
532756,Mahindra CIE Auto ,
513335,Metalyst Forgings ,
513532,Pradeep Metals ,
513369,Rajkumar Forge ,
532527,Ramkrishna Forgings ,
533411,Sanghvi Forging & En ,
532643,Shree Ganesh Forging ,
531962,Shree Metalloys ,
513418,Smiths & Founders ,
515030,Asahi India Glass*,
502219,Borosil Glass ,
509525,Empire Inds. ,
523768,Guj. Borosil Ltd*,
515147,Haldyn Glass ,
515145,Hind. NationalGl ,
523467,Jai Mata Glass L ,
526947,La Opala RG Ltd. ,
515043,Saint-Gobain Sekurit*,
532993,Sejal Glass ,
522215,Swiss Glascoat ,
502281,Triveni Glass L. ,
537524,Viaan Industries ,
513729,Aro Granite Indu*,
514171,Ceeta Industries ,
526315,Divya Shakthi Gr ,
526705,Elegant Marbles ,
513528,Glittek Granites ,
513723,Himalaya Granite ,
531129,Inani Marbles & ,
539119,Jain Marmo Indus ,
515093,Madhav Marbles & Gra ,
